Ti S_Ti j F(Ti,S_Ti,j) 
0.712871 120.698059 16 23.547184
0.722772 99.432854 54 0.000000
0.732673 82.159935 74 0.000000
0.742574 94.687386 75 0.000000
0.752475 156.783936 24 58.933014
0.762376 130.449158 14 32.496826
0.772277 104.807259 56 0.000000
0.782178 113.013374 43 0.000000
0.792079 118.663658 55 0.000000
0.801980 128.125107 73 0.000000
0.811881 67.042580 82 0.000000
0.821782 91.328690 83 0.000000
0.831683 106.664940 64 0.000000
0.841584 145.847168 38 47.526150
0.851485 145.808044 52 0.000000
0.861386 124.682732 44 0.000000
0.871287 147.924347 28 49.312309
0.881188 121.859161 18 23.103582
0.891089 111.593277 75 0.000000
0.900990 141.885666 49 0.000000
0.910891 121.036125 23 21.759651
0.920792 70.682144 93 0.000000
0.930693 93.608459 89 0.000000
0.940594 140.286285 22 40.457279
0.950495 97.489296 61 0.000000
0.960396 86.490433 97 0.000000
0.970297 121.903038 43 0.000000
0.980198 94.830711 99 0.000000
0.990099 72.921204 100 0.000000
0.000000 100.000000 0 7.625976
0.009901 100.992905 1 8.626410
0.019802 99.943123 2 8.106258
0.029703 97.412041 3 6.174043
0.039604 98.996407 4 7.061168
0.049505 96.763275 5 4.965344
0.059406 100.117226 6 7.539285
0.069307 97.507881 7 4.954044
0.079208 100.256775 8 6.754922
0.089109 92.232658 9 2.005729
0.099010 95.032799 10 2.648401
0.108911 108.623154 11 15.712650
0.118812 91.524223 12 1.534415
0.128713 121.031219 4 3.446178
0.138614 96.092117 14 2.932843
0.148515 91.168976 15 1.375858
0.158416 96.869919 16 3.249520
0.168317 109.982353 12 16.555704
0.178218 115.979103 9 8.181528
0.188119 102.424034 19 6.290105
0.198020 86.611221 20 0.137075
0.207921 110.356010 12 16.483458
0.217822 88.223007 22 0.326998
0.227723 116.025780 10 23.157309
0.237624 113.101723 21 18.586718
0.247525 111.946274 21 16.568689
0.257426 101.724716 26 3.753812
0.267327 109.390923 26 12.432590
0.277228 91.280304 28 0.348354
0.287129 87.618347 29 0.075741
0.297030 125.951790 16 33.273468
0.306931 104.682671 31 4.754021
0.316832 109.581436 30 11.046751
0.326733 107.183327 33 6.082313
0.336634 112.980331 27 16.889717
0.346535 115.933212 8 6.070446
0.356436 99.137054 36 0.145301
0.366337 145.119675 3 0.115424
0.376238 143.819916 8 0.379140
0.386139 112.324631 17 17.107304
0.396040 91.060333 40 0.000000
0.405941 108.345024 41 0.000000
0.415842 107.244408 24 8.998899
0.425743 103.168556 36 1.203133
0.435644 89.014030 44 0.000000
0.445545 76.514893 45 0.000000
0.455446 107.552879 38 3.348768
0.465347 100.448616 47 0.000000
0.475248 102.825279 46 0.000000
0.485149 117.564224 19 22.344255
0.495050 120.870735 26 25.215126
0.504951 91.749680 51 0.000000
0.514852 89.029877 52 0.000000
0.524752 101.169838 42 0.000000
0.534653 106.323799 54 0.000000
0.544554 123.190392 37 25.932848
0.554455 99.769066 46 0.000000
0.564356 134.408478 15 38.956764
0.574257 107.813858 58 0.000000
0.584158 116.587463 18 20.509619
0.594059 124.124001 8 2.130807
0.603960 114.817368 50 0.000000
0.613861 79.585220 62 0.000000
0.623762 121.641121 30 25.026196
0.633663 119.717575 19 23.568829
0.643564 86.461960 65 0.000000
0.653465 108.270164 63 0.000000
0.663366 132.464951 50 0.000000
0.673267 93.924065 68 0.000000
0.683168 101.840866 69 0.000000
0.693069 112.472160 55 0.000000
0.702970 91.355560 56 0.000000
0.712871 84.477280 72 0.000000
0.722772 110.739609 66 0.000000
0.732673 125.004799 31 27.324387
0.742574 94.916779 75 0.000000
0.752475 96.901192 75 0.000000
0.762376 101.648918 58 0.000000
0.772277 92.527138 56 0.000000
0.782178 131.685425 48 0.000000
0.792079 96.657585 76 0.000000
0.801980 97.172928 81 0.000000
0.811881 112.128967 58 0.000000
0.821782 115.448204 44 0.000000
0.831683 125.598328 36 27.125427
0.841584 155.888367 16 57.581440
0.851485 110.107506 49 0.000000
0.861386 111.381477 86 0.000000
0.871287 78.965134 88 0.000000
0.881188 102.471710 71 0.000000
0.891089 103.953575 85 0.000000
0.900990 122.338623 66 0.000000
0.910891 100.299141 87 0.000000
0.920792 97.165756 92 0.000000
0.930693 92.622284 94 0.000000
0.940594 112.568909 80 0.000000
0.950495 90.676155 96 0.000000
0.960396 123.185936 8 0.000000
0.970297 55.308998 98 0.000000
0.980198 95.203598 99 0.000000
0.990099 96.955933 94 0.000000
0.000000 100.000000 0 7.625976
0.009901 98.550728 1 7.143073
0.019802 98.104523 2 6.719596
0.029703 98.323799 3 6.767550
0.039604 106.790848 4 10.058315
0.049505 101.224045 5 8.541770
0.059406 100.525070 6 7.936377
0.069307 98.989395 7 6.255426
0.079208 102.136543 8 8.627066
0.089109 99.752563 9 6.453866
0.099010 101.490723 10 7.613343
0.108911 102.457458 11 8.387400
0.118812 97.036972 12 3.327048
0.128713 93.550362 13 1.989478
0.138614 101.535126 14 6.992837
0.148515 102.028366 15 6.831055
0.158416 100.958427 16 5.545592
0.168317 105.501076 17 9.940011
0.178218 96.531448 18 2.566983
0.188119 114.612709 14 21.620478
0.198020 104.608368 20 8.019106
0.207921 94.089096 21 1.324507
0.217822 93.432152 22 1.018970
0.227723 95.560867 23 1.460909
0.237624 120.579529 5 3.605152
0.247525 113.259300 20 18.761686
0.257426 93.759415 26 0.487794
0.267327 109.361214 27 11.946151
0.277228 94.476395 28 0.599094
0.287129 104.890488 28 6.014009
0.297030 111.647415 18 16.874683
0.306931 113.180557 18 18.846483
0.316832 127.335007 8 2.605262
0.326733 99.406036 33 1.013101
0.336634 108.442390 12 13.880304
0.346535 97.631943 35 0.092543
0.356436 105.989731 36 2.514584
0.366337 94.708961 37 0.000000
0.376238 108.526726 37 5.649136
0.386139 110.124229 35 9.541402
0.396040 88.210953 40 0.000000
0.405941 115.967804 16 21.568081
0.415842 118.196144 19 23.626572
0.425743 130.800186 6 0.854399
0.435644 109.547607 5 7.457262
0.445545 100.005577 42 0.000000
0.455446 102.256058 46 0.000000
0.465347 91.411369 47 0.000000
0.475248 98.260658 48 0.000000
0.485149 90.992386 46 0.000000
0.495050 113.700912 19 17.682638
0.504951 105.270752 32 3.771867
0.514852 126.683907 24 31.333963
0.524752 154.831451 23 59.706131
0.534653 113.924362 16 17.987593
0.544554 124.011391 28 28.286398
0.554455 94.722763 56 0.000000
0.564356 101.707710 46 0.000000
0.574257 107.440041 28 7.776954
0.584158 89.003029 59 0.000000
0.594059 70.051971 60 0.000000
0.603960 110.711090 25 12.750033
0.613861 90.886040 62 0.000000
0.623762 112.171875 23 15.079337
0.633663 120.765892 13 24.715889
0.643564 116.514938 25 19.483528
0.653465 116.176598 47 0.000000
0.663366 99.908379 34 0.229842
0.673267 103.587830 42 0.000000
0.683168 105.273743 61 0.000000
0.693069 98.643387 70 0.000000
0.702970 133.812424 42 0.000000
0.712871 85.600502 72 0.000000
0.722772 68.693512 73 0.000000
0.732673 102.642929 34 1.412141
0.742574 111.600975 15 14.425440
0.752475 108.465172 38 3.734826
0.762376 131.601059 23 33.643539
0.772277 85.730995 78 0.000000
0.782178 139.783310 13 41.838558
0.792079 95.879410 80 0.000000
0.801980 107.672409 38 3.231735
0.811881 87.391785 82 0.000000
0.821782 101.675468 83 0.000000
0.831683 107.030525 84 0.000000
0.841584 107.344986 24 9.612180
0.851485 112.640343 64 0.000000
0.861386 110.530502 40 4.294199
0.871287 78.849457 69 0.000000
0.881188 97.626862 33 0.221735
0.891089 77.597771 90 0.000000
0.900990 140.603088 26 41.612801
0.910891 112.109596 31 12.891106
0.920792 85.040344 93 0.000000
0.930693 136.335526 53 0.000000
0.940594 83.290901 95 0.000000
0.950495 119.839439 70 0.000000
0.960396 144.293228 53 0.000000
0.970297 112.522591 42 0.000000
0.980198 85.339859 99 0.000000
0.990099 101.226143 66 0.000000
0.000000 100.000000 0 7.625976
0.009901 98.847351 1 7.536251
0.019802 97.621178 2 6.267291
0.029703 102.615547 3 9.610844
0.039604 107.833710 4 9.941053
0.049505 99.597786 5 7.129232
0.059406 105.000381 6 10.784691
0.069307 111.437355 6 8.498140
0.079208 99.522217 8 6.297652
0.089109 99.112579 9 5.952402
0.099010 100.531471 10 6.703896
0.108911 110.028648 10 17.231426
0.118812 106.172508 12 12.887827
0.128713 109.037544 13 15.811109
0.138614 97.090843 14 3.454737
0.148515 95.886528 15 2.959576
0.158416 106.255005 16 11.322067
0.168317 106.241882 15 11.339996
0.178218 89.363075 18 0.743626
0.188119 88.618416 19 0.513039
0.198020 99.687050 20 3.765124
0.207921 113.109917 6 7.668196
0.217822 97.588905 22 2.321926
0.227723 107.028175 23 10.489223
0.237624 99.610733 24 2.761834
0.247525 124.200752 9 4.137786
0.257426 115.713608 17 21.760815
0.267327 128.039871 5 1.713434
0.277228 99.861504 28 2.067221
0.287129 98.021690 29 1.139882
0.297030 101.321358 30 2.552612
0.306931 119.686073 8 4.899357
0.316832 91.321167 32 0.078630
0.326733 110.181427 22 14.311341
0.336634 116.616486 16 22.652632
0.346535 97.204262 35 0.091059
0.356436 116.596909 29 20.535389
0.366337 108.785172 37 5.371480
0.376238 97.788033 38 0.000000
0.386139 95.579765 39 0.000000
0.396040 92.842842 40 0.000000
0.405941 94.406639 41 0.000000
0.415842 88.726387 42 0.000000
0.425743 114.127174 28 17.323460
0.435644 115.623848 34 17.490713
0.445545 124.677002 26 29.654444
0.455446 105.823135 46 0.000000
0.465347 124.550568 25 29.509531
0.475248 110.051125 44 0.000000
0.485149 111.462112 20 14.733784
0.495050 78.626846 50 0.000000
0.504951 99.662788 45 0.000000
0.514852 112.768692 45 0.000000
0.524752 130.409348 20 35.187965
0.534653 106.725113 34 4.172240
0.544554 114.794655 33 16.037218
0.554455 122.718079 12 27.486063
0.564356 99.490707 57 0.000000
0.574257 113.560234 49 0.000000
0.584158 118.579399 46 0.000000
0.594059 98.788712 60 0.000000
0.603960 94.029243 61 0.000000
0.613861 75.385353 62 0.000000
0.623762 89.942253 63 0.000000
0.633663 99.889938 62 0.000000
0.643564 108.060524 63 0.000000
0.653465 108.639542 66 0.000000
0.663366 93.126762 67 0.000000
0.673267 113.243980 59 0.000000
0.683168 95.380257 69 0.000000
0.693069 126.921448 29 30.230988
0.702970 95.282257 71 0.000000
0.712871 90.063087 72 0.000000
0.722772 118.400856 60 0.000000
0.732673 89.594933 74 0.000000
0.742574 113.001381 68 0.000000
0.752475 102.588486 75 0.000000
0.762376 88.662727 77 0.000000
0.772277 193.387222 14 95.257477
0.782178 89.170441 79 0.000000
0.792079 126.495529 58 0.000000
0.801980 94.149048 81 0.000000
0.811881 97.662140 82 0.000000
0.821782 90.151665 76 0.000000
0.831683 87.147438 84 0.000000
0.841584 111.400070 68 0.000000
0.851485 102.542023 86 0.000000
0.861386 87.319000 87 0.000000
0.871287 96.685623 88 0.000000
0.881188 94.340698 89 0.000000
0.891089 102.457664 90 0.000000
0.900990 108.073776 84 0.000000
0.910891 131.287018 51 0.000000
0.920792 89.076851 93 0.000000
0.930693 139.323013 17 39.659878
0.940594 115.658783 74 0.000000
0.950495 116.484970 43 0.000000
0.960396 98.012955 94 0.000000
0.970297 119.127739 30 19.101816
0.980198 119.467361 49 0.000000
0.990099 121.720146 60 0.000000
0.000000 100.000000 0 7.625976
0.009901 101.745628 1 8.868829
0.019802 104.036514 2 9.270701
0.029703 102.192818 3 9.420214
0.039604 103.944557 4 9.883908
0.049505 98.698341 5 6.426048
0.059406 103.606247 6 9.984595
0.069307 90.285828 7 1.941719
0.079208 100.955231 8 7.571869
0.089109 99.322784 9 6.148982
0.099010 119.899780 6 4.176682
0.108911 93.407433 11 2.034527
0.118812 104.325943 12 10.406574
0.128713 99.481018 13 5.030376
0.138614 87.496086 14 0.561445
0.148515 94.375053 15 2.207695
0.158416 101.172112 16 5.876647
0.168317 114.860291 16 21.679127
0.178218 91.020599 18 1.075025
0.188119 100.585373 19 4.616081
0.198020 108.283127 8 12.258739
0.207921 88.181732 21 0.428607
0.217822 107.653381 22 11.385231
0.227723 107.714844 23 11.148685
0.237624 88.820831 24 0.346766
0.247525 95.458015 25 0.962740
0.257426 110.165298 22 14.499970
0.267327 98.303513 27 1.641819
0.277228 95.485542 28 0.656312
0.287129 81.483818 29 0.000000
0.297030 98.989655 30 1.457783
0.306931 105.466347 31 5.600657
0.316832 78.192955 32 0.000000
0.326733 115.450714 30 19.140772
0.336634 82.739380 34 0.000000
0.346535 91.257462 35 0.000000
0.356436 87.716164 36 0.000000
0.366337 101.162453 37 0.103907
0.376238 111.210960 12 16.711033
0.386139 115.722160 29 19.408815
0.396040 112.677475 15 17.756117
0.405941 123.944939 15 29.940058
0.415842 94.522942 42 0.000000
0.425743 105.901505 33 4.693055
0.435644 93.398453 44 0.000000
0.445545 128.426056 16 33.769028
0.455446 93.643608 46 0.000000
0.465347 115.432793 25 19.092661
0.475248 103.471321 48 0.000000
0.485149 106.305977 49 0.000000
0.495050 96.667740 49 0.000000
0.504951 108.679619 20 11.480412
0.514852 95.250290 52 0.000000
0.524752 89.241020 53 0.000000
0.534653 141.815567 28 46.512825
0.544554 121.128418 30 24.789616
0.554455 91.565315 55 0.000000
0.564356 101.497467 52 0.000000
0.574257 115.027504 48 0.000000
0.584158 100.030243 59 0.000000
0.594059 116.933250 44 0.000000
0.603960 147.995758 19 52.264565
0.613861 94.009521 62 0.000000
0.623762 94.951881 63 0.000000
0.633663 116.759499 43 0.000000
0.643564 103.386978 64 0.000000
0.653465 130.529343 15 34.041019
0.663366 88.043739 66 0.000000
0.673267 116.340950 19 19.935972
0.683168 96.786499 44 0.000000
0.693069 109.086662 70 0.000000
0.702970 90.962578 69 0.000000
0.712871 122.876427 20 25.664589
0.722772 110.950493 29 11.249793
0.732673 111.412529 36 9.413353
0.742574 112.412415 43 0.000000
0.752475 121.503883 54 0.000000
0.762376 120.467125 16 22.608246
0.772277 115.836319 31 16.785547
0.782178 114.979385 61 0.000000
0.792079 92.537445 79 0.000000
0.801980 128.573120 33 30.592308
0.811881 102.690567 67 0.000000
0.821782 110.132172 66 0.000000
0.831683 124.789314 10 26.458193
0.841584 103.083900 49 0.000000
0.851485 124.392212 30 25.895620
0.861386 95.441475 86 0.000000
0.871287 102.758575 72 0.000000
0.881188 105.451340 25 7.311338
0.891089 82.690163 90 0.000000
0.900990 104.012947 89 0.000000
0.910891 101.023483 43 0.000000
0.920792 87.766304 75 0.000000
0.930693 115.321701 58 0.000000
0.940594 108.598969 83 0.000000
0.950495 116.861404 70 0.000000
0.960396 145.768753 54 0.000000
0.970297 128.380127 43 0.000000
0.980198 92.170258 99 0.000000
0.990099 81.556023 100 0.000000
0.000000 100.000000 0 7.625976
0.009901 101.508751 1 8.764963
0.019802 93.807785 2 3.874163
0.029703 101.152794 3 8.870665
0.039604 98.852486 4 6.919603
0.049505 97.725220 5 5.830223
0.059406 108.539520 3 9.384054
0.069307 106.249092 7 11.805124
0.079208 99.429230 8 6.267462
0.089109 95.678368 9 3.398608
0.099010 106.330139 10 13.345845
0.108911 92.131073 11 1.728363
0.118812 101.488556 12 7.115049
0.128713 89.033386 13 0.952846
0.138614 104.143669 14 9.772428
0.148515 96.682549 15 3.274233
0.158416 96.974281 16 3.335306
0.168317 100.447701 17 5.014847
0.178218 90.898010 18 1.029886
0.188119 89.893333 19 0.804524
0.198020 120.803833 10 28.547482
0.207921 93.936386 21 1.317005
0.217822 113.104683 9 9.853891
0.227723 107.845795 23 11.252345
0.237624 106.554626 20 10.498108
0.247525 98.198875 25 2.187428
0.257426 105.296761 26 7.250925
0.267327 108.782181 15 13.806308
0.277228 118.234459 11 25.093502
0.287129 109.772156 28 12.005142
0.297030 117.756454 21 23.892851
0.306931 91.589371 31 0.084366
0.316832 92.807236 32 0.082880
0.326733 115.441757 16 21.408712
0.336634 93.707420 34 0.080069
0.346535 113.994507 20 18.882511
0.356436 118.443550 10 24.827503
0.366337 98.960312 37 0.000000
0.376238 94.367874 38 0.000000
0.386139 92.710182 39 0.000000
0.396040 91.948746 40 0.000000
0.405941 97.082565 41 0.000000
0.415842 88.884491 42 0.000000
0.425743 127.032547 23 32.544182
0.435644 94.846680 44 0.000000
0.445545 90.899902 45 0.000000
0.455446 106.726723 46 0.000000
0.465347 113.428085 32 14.789157
0.475248 112.477402 13 17.185839
0.485149 84.642334 49 0.000000
0.495050 113.933479 42 0.000000
0.504951 117.096107 42 0.000000
0.514852 96.341331 52 0.000000
0.524752 90.113258 53 0.000000
0.534653 110.511681 53 0.000000
0.544554 101.417641 12 6.208066
0.554455 106.898979 52 0.000000
0.564356 94.026825 49 0.000000
0.574257 69.773026 58 0.000000
0.584158 107.498772 59 0.000000
0.594059 101.483452 49 0.000000
0.603960 93.529938 61 0.000000
0.613861 136.223846 34 40.236057
0.623762 110.112312 27 11.161988
0.633663 105.037971 37 0.779092
0.643564 97.580421 65 0.000000
0.653465 105.322884 27 5.465054
0.663366 100.487511 67 0.000000
0.673267 121.643707 11 25.268818
0.683168 98.529930 69 0.000000
0.693069 157.927094 18 61.387581
0.702970 133.124283 40 35.860271
0.712871 109.823959 27 10.453634
0.722772 125.870216 17 28.552525
0.732673 103.436241 74 0.000000
0.742574 106.795105 67 0.000000
0.752475 87.650360 76 0.000000
0.762376 95.167137 77 0.000000
0.772277 138.162888 11 40.114365
0.782178 106.897346 67 0.000000
0.792079 110.740990 70 0.000000
0.801980 119.553215 67 0.000000
0.811881 99.781082 82 0.000000
0.821782 101.754036 76 0.000000
0.831683 118.121239 23 19.840061
0.841584 88.136307 85 0.000000
0.851485 103.787880 60 0.000000
0.861386 116.388824 38 16.517206
0.871287 100.247528 84 0.000000
0.881188 84.068863 89 0.000000
0.891089 123.543976 8 0.238087
0.900990 106.959015 24 8.298890
0.910891 105.689926 84 0.000000
0.920792 159.243408 20 59.722366
0.930693 102.457405 90 0.000000
0.940594 100.710686 95 0.000000
0.950495 93.294182 82 0.000000
0.960396 134.518066 16 34.561462
0.970297 116.567078 78 0.000000
0.980198 131.305328 41 0.000000
0.990099 84.531464 100 0.000000
0.000000 100.000000 0 7.625976
0.009901 101.302483 1 8.640146
0.019802 102.917213 2 9.169109
0.029703 98.629929 3 7.093316
0.039604 99.096489 4 7.181027
0.049505 98.545982 5 6.292256
0.059406 100.215897 6 7.666118
0.069307 101.724533 7 8.932195
0.079208 103.607567 8 10.315378
0.089109 104.699844 9 11.525500
0.099010 93.625961 10 2.236353
0.108911 106.749397 9 13.497437
0.118812 88.185287 12 0.863540
0.128713 110.274185 11 17.257910
0.138614 102.733742 14 8.241717
0.148515 98.836044 15 4.264113
0.158416 95.729294 16 2.537979
0.168317 85.389458 17 0.148306
0.178218 105.944801 18 10.226868
0.188119 93.971237 19 1.586759
0.198020 113.117188 5 7.119420
0.207921 98.888512 21 3.310865
0.217822 99.792992 22 3.490454
0.227723 105.613503 20 9.788851
0.237624 112.483894 15 18.614616
0.247525 83.209663 25 0.000000
0.257426 115.396561 23 20.281006
0.267327 97.979729 26 1.626838
0.277228 112.132797 27 15.501051
0.287129 76.812851 29 0.000000
0.297030 107.295784 26 9.412048
0.306931 102.636963 30 3.545905
0.316832 103.710594 32 3.403897
0.326733 87.499016 33 0.000000
0.336634 120.707726 26 26.489643
0.346535 89.180290 35 0.000000
0.356436 113.657051 21 18.187859
0.366337 111.874809 21 16.074409
0.376238 104.097488 37 0.645451
0.386139 108.957489 39 3.435847
0.396040 95.352707 38 0.000000
0.405941 93.329132 40 0.000000
0.415842 87.417297 42 0.000000
0.425743 87.328354 43 0.000000
0.435644 96.091675 44 0.000000
0.445545 145.315536 20 50.785023
0.455446 91.895554 46 0.000000
0.465347 92.794418 33 0.000000
0.475248 99.795547 48 0.000000
0.485149 106.718262 49 0.000000
0.495050 114.130745 19 18.143511
0.504951 89.006676 51 0.000000
0.514852 102.551559 52 0.000000
0.524752 123.798195 30 28.004379
0.534653 154.530289 29 59.259563
0.544554 99.862526 40 0.000000
0.554455 96.109184 47 0.000000
0.564356 119.727646 40 19.971178
0.574257 103.741768 58 0.000000
0.584158 114.529152 40 11.491449
0.594059 156.632034 24 60.800812
0.603960 98.437233 41 0.000000
0.613861 80.642082 62 0.000000
0.623762 128.219513 35 31.846167
0.633663 118.731598 36 20.364544
0.643564 101.534035 65 0.000000
0.653465 98.231033 66 0.000000
0.663366 133.145050 18 36.725922
0.673267 111.329834 56 0.000000
0.683168 94.453339 69 0.000000
0.693069 132.894073 30 36.229134
0.702970 107.931320 48 0.000000
0.712871 85.076759 72 0.000000
0.722772 108.148155 64 0.000000
0.732673 136.951492 5 0.020932
0.742574 91.773636 64 0.000000
0.752475 116.305946 11 18.730629
0.762376 144.681183 9 0.028806
0.772277 123.554680 17 25.569811
0.782178 125.231552 39 26.575018
0.792079 157.006577 25 59.112255
0.801980 78.799721 81 0.000000
0.811881 64.546959 82 0.000000
0.821782 127.184013 56 0.000000
0.831683 102.681946 74 0.000000
0.841584 100.494675 82 0.000000
0.851485 130.968643 12 32.463566
0.861386 116.405540 66 0.000000
0.871287 87.416206 85 0.000000
0.881188 123.476730 54 0.000000
0.891089 125.284660 72 0.000000
0.900990 83.506584 91 0.000000
0.910891 84.207954 92 0.000000
0.920792 59.424187 93 0.000000
0.930693 84.269608 94 0.000000
0.940594 124.179321 26 24.387379
0.950495 91.395020 93 0.000000
0.960396 90.878906 97 0.000000
0.970297 93.346741 78 0.000000
0.980198 83.458786 69 0.000000
0.990099 87.184563 100 0.000000
0.000000 100.000000 0 7.625976
0.009901 101.841187 1 8.973678
0.019802 98.222961 2 6.697431
0.029703 95.721481 3 4.662364
0.039604 97.555672 4 5.895870
0.049505 103.171265 5 9.909817
0.059406 103.068123 6 9.662669
0.069307 103.492622 7 10.525641
0.079208 99.651169 8 6.413446
0.089109 102.210220 9 8.886267
0.099010 104.843338 10 11.517726
0.108911 110.996254 10 18.521132
0.118812 107.009178 12 13.749097
0.128713 113.911575 12 21.165503
0.138614 115.636726 9 7.551309
0.148515 127.003868 4 2.015126
0.158416 92.338547 16 1.453793
0.168317 99.480362 17 4.205983
0.178218 105.849678 18 10.180480
0.188119 118.386589 8 5.196486
0.198020 107.305031 20 11.103101
0.207921 104.941650 21 8.256221
0.217822 105.828568 21 9.577558
0.227723 92.894447 23 0.945793
0.237624 121.045448 7 4.162779
0.247525 121.857834 4 2.935536
0.257426 89.535019 26 0.286785
0.267327 107.156815 24 9.790927
0.277228 106.876556 25 8.679939
0.287129 112.803917 26 16.826969
0.297030 105.581909 30 6.016327
0.306931 97.537018 31 0.935380
0.316832 103.500679 32 3.105192
0.326733 119.317146 26 24.937149
0.336634 94.340141 34 0.081844
0.346535 105.295197 35 3.064564
0.356436 90.627983 36 0.000000
0.366337 105.407089 37 1.749247
0.376238 127.838654 6 1.426115
0.386139 127.244324 10 33.547382
0.396040 102.508011 40 0.000000
0.405941 107.749863 34 6.125098
0.415842 105.298752 38 1.163346
0.425743 78.715927 43 0.000000
0.435644 96.952774 36 0.070102
0.445545 122.149277 21 27.145006
0.455446 105.831726 34 3.789253
0.465347 94.578796 47 0.000000
0.475248 97.206390 48 0.000000
0.485149 121.999969 40 23.343821
0.495050 112.105896 45 0.000000
0.504951 101.002144 51 0.000000
0.514852 93.830841 51 0.000000
0.524752 126.607719 34 30.682301
0.534653 105.270348 41 0.000000
0.544554 109.309555 47 0.000000
0.554455 86.811211 56 0.000000
0.564356 133.880936 22 38.417526
0.574257 103.135109 58 0.000000
0.584158 148.996658 21 53.382626
0.594059 99.704849 60 0.000000
0.603960 111.684227 59 0.000000
0.613861 76.162781 59 0.000000
0.623762 114.024391 46 0.000000
0.633663 83.276421 64 0.000000
0.643564 124.673882 9 2.154079
0.653465 123.986816 13 27.547510
0.663366 95.060020 67 0.000000
0.673267 98.136780 49 0.000000
0.683168 115.633499 23 18.641743
0.693069 90.477135 70 0.000000
0.702970 97.593422 71 0.000000
0.712871 79.822685 65 0.000000
0.722772 100.745842 73 0.000000
0.732673 123.634171 36 25.347145
0.742574 112.295326 34 11.811295
0.752475 71.562744 76 0.000000
0.762376 122.440300 59 0.000000
0.772277 120.440742 20 22.499832
0.782178 123.818672 14 25.912577
0.792079 118.039680 18 20.230993
0.801980 112.831352 69 0.000000
0.811881 111.587555 72 0.000000
0.821782 112.265388 79 0.000000
0.831683 90.677406 84 0.000000
0.841584 74.850418 85 0.000000
0.851485 90.948814 82 0.000000
0.861386 105.952606 84 0.000000
0.871287 100.122749 88 0.000000
0.881188 113.699928 34 14.285275
0.891089 111.967522 79 0.000000
0.900990 101.973137 72 0.000000
0.910891 95.884544 65 0.000000
0.920792 91.955826 66 0.000000
0.930693 116.684944 37 16.843895
0.940594 101.375999 77 0.000000
0.950495 110.624062 55 0.000000
0.960396 101.045082 52 0.000000
0.970297 124.805618 41 0.000000
0.980198 125.180237 37 25.138432
0.990099 99.668335 79 0.000000
0.000000 100.000000 0 7.625976
0.009901 98.833374 1 7.532109
0.019802 94.504021 2 4.170890
0.029703 103.665504 3 9.828689
0.039604 98.864227 4 6.922781
0.049505 104.669365 5 10.350123
0.059406 95.793297 6 4.100367
0.069307 94.348114 7 3.126022
0.079208 101.006271 8 7.641257
0.089109 96.920761 9 4.123772
0.099010 102.773018 10 9.033256
0.108911 102.380348 11 8.363012
0.118812 91.929535 12 1.638823
0.128713 106.995003 12 13.754449
0.138614 99.551682 14 4.916328
0.148515 107.073067 15 12.707148
0.158416 98.724030 16 3.922024
0.168317 97.234276 17 3.052372
0.178218 90.323486 18 0.883780
0.188119 109.587547 19 14.643470
0.198020 103.829582 20 7.214287
0.207921 104.402275 21 7.582806
0.217822 102.329247 22 5.349466
0.227723 95.982391 23 1.684915
0.237624 104.785286 20 8.894138
0.247525 101.663765 25 3.944594
0.257426 109.818741 23 13.933577
0.267327 91.815704 27 0.401129
0.277228 97.081917 28 0.977963
0.287129 114.397324 23 19.429163
0.297030 96.620178 30 0.832332
0.306931 105.811867 31 5.966561
0.316832 111.094124 28 14.175434
0.326733 101.902069 28 3.090869
0.336634 108.653435 27 11.149139
0.346535 88.647682 35 0.000000
0.356436 93.908989 36 0.000000
0.366337 91.127014 37 0.000000
0.376238 79.597771 38 0.000000
0.386139 103.169762 39 0.027591
0.396040 84.854233 40 0.000000
0.405941 95.533615 41 0.000000
0.415842 101.227699 36 0.363332
0.425743 102.716103 43 0.000000
0.435644 99.200066 44 0.000000
0.445545 129.456406 24 34.603165
0.455446 118.300896 43 0.000000
0.465347 107.303307 39 1.869589
0.475248 104.659920 44 0.000000
0.485149 86.852318 49 0.000000
0.495050 118.991348 29 22.625294
0.504951 132.162781 14 36.985474
0.514852 91.188454 49 0.000000
0.524752 99.479683 50 0.000000
0.534653 99.351143 54 0.000000
0.544554 100.573433 44 0.000000
0.554455 89.573540 56 0.000000
0.564356 99.942322 57 0.000000
0.574257 100.127762 53 0.000000
0.584158 121.443031 24 25.391956
0.594059 119.318512 5 2.495129
0.603960 102.950981 57 0.000000
0.613861 120.486603 50 0.000000
0.623762 125.913254 39 28.637852
0.633663 122.033691 27 25.630486
0.643564 74.451309 65 0.000000
0.653465 77.162498 66 0.000000
0.663366 137.045197 41 0.000000
0.673267 156.902771 9 0.000000
0.683168 124.827789 25 28.219097
0.693069 110.616623 21 13.144583
0.702970 77.295609 71 0.000000
0.712871 158.640549 15 61.420349
0.722772 106.582062 73 0.000000
0.732673 71.810997 74 0.000000
0.742574 110.201134 55 0.000000
0.752475 96.268028 73 0.000000
0.762376 66.304573 77 0.000000
0.772277 115.561378 53 0.000000
0.782178 104.494034 76 0.000000
0.792079 122.667839 39 23.944366
0.801980 78.193039 81 0.000000
0.811881 103.796608 68 0.000000
0.821782 91.044708 80 0.000000
0.831683 88.602341 84 0.000000
0.841584 93.977127 85 0.000000
