Ti S_Ti j F(Ti,S_Ti,j) 
0.643564 107.339165 65 0.000000
0.653465 114.693146 14 18.366173
0.663366 108.223663 67 0.000000
0.673267 108.049728 67 0.000000
0.683168 97.491570 69 0.000000
0.693069 141.236572 51 0.000000
0.702970 109.270271 71 0.000000
0.712871 114.676270 68 0.000000
0.722772 97.287674 73 0.000000
0.732673 103.372559 74 0.000000
0.742574 84.754166 58 0.000000
0.752475 108.410950 62 0.000000
0.762376 123.742592 44 0.000000
0.772277 109.791740 73 0.000000
0.782178 116.133080 76 0.000000
0.792079 116.170418 21 18.259062
0.801980 71.941551 81 0.000000
0.811881 123.468384 10 25.446476
0.821782 65.585564 83 0.000000
0.831683 115.866341 28 17.385557
0.841584 111.377182 67 0.000000
0.851485 93.654854 86 0.000000
0.861386 95.681648 75 0.000000
0.871287 129.015808 51 0.000000
0.881188 124.746864 46 0.000000
0.891089 116.278244 83 0.000000
0.900990 68.781982 91 0.000000
0.910891 94.183464 83 0.000000
0.920792 124.312721 1 0.000000
0.930693 86.285309 94 0.000000
0.940594 104.075310 91 0.000000
0.950495 97.078133 96 0.000000
0.960396 111.382843 96 0.000000
0.970297 163.899155 30 63.762939
0.980198 100.486168 99 0.000000
0.990099 179.568954 10 79.330620
0.009901 97.985298 1 6.746765
0.019802 100.305763 2 8.135479
0.029703 101.435043 3 9.201446
0.039604 108.758636 4 8.319174
0.049505 101.823441 5 8.943406
0.059406 95.476089 6 4.080266
0.069307 100.201294 7 7.325627
0.079208 98.225403 8 5.296143
0.089109 93.850365 9 2.472091
0.099010 91.649277 10 1.806311
0.108911 97.584702 11 3.978524
0.118812 94.121788 12 2.143684
0.128713 97.464378 13 3.455861
0.138614 98.968384 14 4.304318
0.148515 111.067070 12 18.005959
0.158416 94.554863 16 2.051813
0.168317 98.013870 17 3.654688
0.178218 114.225403 11 21.353867
0.188119 109.497597 12 15.424228
0.198020 94.706429 16 2.205931
0.207921 113.251381 15 19.594355
0.217822 101.437790 22 4.784941
0.227723 112.821701 17 18.362993
0.237624 118.695076 5 4.365313
0.247525 84.586212 25 0.014958
0.257426 77.647133 26 0.000000
0.267327 118.511551 10 25.552111
0.277228 100.031090 28 2.209227
0.287129 113.096657 7 7.820267
0.297030 112.480438 9 10.311142
0.306931 102.436691 30 3.370482
0.316832 110.219513 19 14.998659
0.326733 121.584091 16 28.224209
0.336634 119.419586 21 25.619936
0.346535 94.926384 34 0.076332
0.356436 112.307838 22 16.554947
0.366337 115.888771 14 21.700630
0.376238 112.359489 29 14.947675
0.386139 119.052872 14 25.153959
0.396040 87.361328 40 0.000000
0.405941 98.297012 41 0.000000
0.415842 88.529907 42 0.000000
0.425743 103.222641 43 0.000000
0.435644 87.209785 44 0.000000
0.445545 110.875603 27 13.095502
0.455446 96.247536 37 0.000000
0.465347 105.919800 15 9.653496
0.475248 72.170288 48 0.000000
0.485149 126.739326 7 1.522718
0.495050 121.114044 43 0.000000
0.504951 120.241951 40 20.374275
0.514852 105.262642 52 0.000000
0.524752 88.889427 53 0.000000
0.534653 100.795174 54 0.000000
0.544554 113.660965 18 17.519114
0.554455 91.391785 56 0.000000
0.564356 138.451385 9 0.350815
0.574257 143.774048 15 48.240299
0.584158 119.609993 19 23.625834
0.594059 96.294235 60 0.000000
0.603960 105.448936 60 0.000000
0.613861 108.464203 21 10.780734
0.623762 104.221603 54 0.000000
0.633663 107.087486 41 0.000000
0.643564 92.594437 65 0.000000
0.653465 108.948013 49 0.000000
0.663366 96.257225 67 0.000000
0.673267 116.300957 37 16.565945
0.683168 122.784592 29 25.991709
0.693069 119.458435 32 22.034756
0.702970 110.728065 48 0.000000
0.712871 72.193382 72 0.000000
0.722772 75.708183 73 0.000000
0.732673 96.562866 74 0.000000
0.742574 125.131699 11 27.506454
0.752475 117.652267 68 0.000000
0.762376 91.900589 52 0.000000
0.772277 92.468712 65 0.000000
0.782178 81.211578 79 0.000000
0.792079 98.875298 80 0.000000
0.801980 73.558495 81 0.000000
0.811881 117.432190 57 0.000000
0.821782 109.996628 83 0.000000
0.831683 86.233955 84 0.000000
0.841584 122.623344 7 0.386701
0.851485 129.911835 43 0.000000
0.861386 89.173485 87 0.000000
0.871287 121.830399 38 22.994923
0.881188 141.746277 19 43.010349
0.891089 112.574158 89 0.000000
0.900990 139.828735 42 0.000000
0.910891 108.173424 60 0.000000
0.920792 118.443604 77 0.000000
0.930693 118.788979 52 0.000000
0.940594 86.228920 95 0.000000
0.950495 95.411499 96 0.000000
0.960396 98.766563 61 0.000000
0.970297 117.265472 70 0.000000
0.980198 97.534325 95 0.000000
0.990099 138.923798 23 38.761818
0.009901 102.263962 1 8.540757
0.019802 101.425194 2 9.166280
0.029703 100.208138 3 8.305531
0.039604 101.800461 4 9.544629
0.049505 103.565025 5 10.236550
0.059406 98.382698 6 6.094356
0.069307 99.249512 7 6.381888
0.079208 100.240509 8 7.250703
0.089109 97.432602 9 4.349663
0.099010 93.954010 10 2.206704
0.108911 109.442963 11 16.275295
0.118812 101.827255 12 7.571694
0.128713 96.184052 13 2.757122
0.138614 107.532204 14 14.001148
0.148515 94.614555 15 2.074225
0.158416 102.223907 16 6.707799
0.168317 115.197807 12 22.394522
0.178218 102.584213 18 6.584175
0.188119 113.888428 15 20.482725
0.198020 105.772972 20 9.568263
0.207921 92.777809 21 0.940240
0.217822 105.485588 22 8.610422
0.227723 106.832993 22 10.472649
0.237624 111.270058 23 15.556867
0.247525 103.161720 25 5.686671
0.257426 112.981834 8 8.625953
0.267327 110.991371 23 15.099142
0.277228 100.017708 28 2.208168
0.287129 97.911667 29 0.952370
0.297030 99.545853 28 1.688162
0.306931 110.322899 28 12.912929
0.316832 90.876595 32 0.075179
0.326733 98.303825 33 0.278093
0.336634 92.113693 34 0.000000
0.346535 118.127228 12 24.571995
0.356436 128.572617 4 1.405824
0.366337 93.773155 37 0.000000
0.376238 103.751831 17 7.266547
0.386139 113.589363 16 18.942175
0.396040 102.502472 40 0.000000
0.405941 113.679680 39 12.062140
0.415842 115.495201 33 17.996395
0.425743 123.865715 29 28.910124
0.435644 120.503860 35 23.906900
0.445545 117.186768 12 22.693233
0.455446 104.693214 26 5.366588
0.465347 100.791847 30 1.717948
0.475248 100.916054 35 0.495395
0.485149 97.191978 49 0.000000
0.495050 83.765457 50 0.000000
0.504951 95.026634 51 0.000000
0.514852 101.989975 52 0.000000
0.524752 113.275558 34 13.851276
0.534653 110.526382 40 4.731924
0.544554 101.848007 55 0.000000
0.554455 121.578728 8 3.182281
0.564356 83.643608 57 0.000000
0.574257 99.790695 58 0.000000
0.584158 124.973335 23 29.206394
0.594059 87.870110 60 0.000000
0.603960 125.976578 7 1.215121
0.613861 100.658188 62 0.000000
0.623762 97.185249 63 0.000000
0.633663 108.931931 27 9.615980
0.643564 126.112930 44 0.000000
0.653465 100.623985 66 0.000000
0.663366 88.298706 67 0.000000
0.673267 161.258133 20 64.785667
0.683168 96.425385 69 0.000000
0.693069 120.431671 17 23.803205
0.702970 101.286209 71 0.000000
0.712871 122.237198 48 0.000000
0.722772 108.185997 32 6.907293
0.732673 77.403236 74 0.000000
0.742574 98.297249 67 0.000000
0.752475 118.098351 61 0.000000
0.762376 108.378365 73 0.000000
0.772277 98.450424 78 0.000000
0.782178 128.650787 31 30.459751
0.792079 135.775696 45 0.000000
0.801980 132.231903 38 34.165913
0.811881 87.197433 74 0.000000
0.821782 84.096840 83 0.000000
0.831683 96.309227 84 0.000000
0.841584 107.639061 46 0.000000
0.851485 136.638229 65 0.000000
0.861386 133.256241 25 34.644707
0.871287 95.354706 65 0.000000
0.881188 152.449997 4 0.000000
0.891089 104.060989 90 0.000000
0.900990 71.948204 91 0.000000
0.910891 79.439575 92 0.000000
0.920792 153.119278 43 0.000000
0.930693 140.721207 17 41.113419
0.940594 67.439537 95 0.000000
0.950495 156.213699 37 56.226608
0.960396 88.583710 97 0.000000
0.970297 92.889885 98 0.000000
0.980198 98.440323 88 0.000000
0.990099 88.383675 100 0.000000
0.009901 98.297569 1 6.724104
0.019802 92.570816 2 3.255636
0.029703 95.135559 3 4.475361
0.039604 106.405609 4 10.118099
0.049505 101.479912 5 8.623842
0.059406 96.944824 6 4.905429
0.069307 99.653183 7 6.573932
0.079208 90.210487 8 1.799166
0.089109 96.802773 9 4.108832
0.099010 111.701859 7 9.926200
0.108911 94.548553 11 2.339842
0.118812 95.297035 12 2.683238
0.128713 100.185684 13 5.747876
0.138614 96.367043 14 2.732344
0.148515 97.965477 15 3.635617
0.158416 96.249046 16 3.007991
0.168317 111.428696 15 17.795004
0.178218 103.159546 17 7.563581
0.188119 93.932396 19 1.534249
0.198020 106.768265 20 10.697427
0.207921 96.091911 21 1.885954
0.217822 111.262444 16 17.053461
0.227723 108.690125 23 12.530435
0.237624 94.105515 24 0.928391
0.247525 78.268433 25 0.000000
0.257426 96.885460 26 1.300008
0.267327 90.778542 27 0.295008
0.277228 106.421432 26 8.166293
0.287129 96.667450 29 0.776147
0.297030 123.293549 8 3.654231
0.306931 96.119553 30 0.664592
0.316832 103.571548 32 3.831818
0.326733 93.048508 33 0.076420
0.336634 99.053223 34 0.336971
0.346535 112.447052 28 15.790377
0.356436 116.916893 15 22.844406
0.366337 94.476982 37 0.000000
0.376238 88.683647 38 0.000000
0.386139 108.953125 39 3.455426
0.396040 99.027275 40 0.000000
0.405941 102.301224 34 0.723656
0.415842 98.534523 42 0.000000
0.425743 93.040298 43 0.000000
0.435644 92.080276 44 0.000000
0.445545 106.270317 43 0.000000
0.455446 112.419815 42 0.000000
0.465347 97.771866 47 0.000000
0.475248 90.489868 48 0.000000
0.485149 105.699120 49 0.000000
0.495050 106.806847 50 0.000000
0.504951 132.691971 23 37.391430
0.514852 91.558067 52 0.000000
0.524752 92.987480 53 0.000000
0.534653 101.382645 52 0.000000
0.544554 89.953064 55 0.000000
0.554455 121.461098 39 22.901276
0.564356 94.498611 57 0.000000
0.574257 86.268173 58 0.000000
0.584158 107.400528 16 10.499491
0.594059 106.975174 58 0.000000
0.603960 97.130280 61 0.000000
0.613861 136.016083 25 40.138084
0.623762 98.223236 63 0.000000
0.633663 120.795868 14 24.791649
0.643564 118.434212 35 20.250822
0.653465 129.751007 4 0.247005
0.663366 104.157913 39 0.165310
0.673267 137.619583 20 41.101227
0.683168 76.771332 69 0.000000
0.693069 106.609779 60 0.000000
0.702970 103.555695 71 0.000000
0.712871 103.412880 55 0.000000
0.722772 101.609573 73 0.000000
0.732673 129.772034 35 32.149349
0.742574 110.989143 67 0.000000
0.752475 118.140793 42 0.000000
0.762376 89.065895 74 0.000000
0.772277 90.210602 78 0.000000
0.782178 101.409973 79 0.000000
0.792079 83.655441 80 0.000000
0.801980 82.905434 81 0.000000
0.811881 115.071815 78 0.000000
0.821782 98.208893 75 0.000000
0.831683 105.619255 64 0.000000
0.841584 121.371971 50 0.000000
0.851485 115.034248 70 0.000000
0.861386 122.078346 27 23.480246
0.871287 107.091331 86 0.000000
0.881188 87.184280 89 0.000000
0.891089 117.684845 77 0.000000
0.900990 113.474983 77 0.000000
0.910891 124.333565 80 0.000000
0.920792 148.831787 13 49.420246
0.930693 111.114937 93 0.000000
0.940594 93.813210 95 0.000000
0.950495 95.850830 96 0.000000
0.960396 139.308456 31 39.442654
0.970297 111.032402 11 11.035859
0.980198 96.465462 99 0.000000
0.990099 120.715927 45 0.000000
0.009901 98.373474 1 6.743936
0.019802 101.621971 2 9.077108
0.029703 94.665283 3 4.177203
0.039604 107.158768 4 9.766402
0.049505 98.832283 5 6.931657
0.059406 101.315323 6 8.566324
0.069307 99.955399 7 7.152890
0.079208 105.537010 8 12.246000
0.089109 115.633904 7 6.956850
0.099010 100.577118 10 6.972425
0.108911 98.471680 11 4.558637
0.118812 102.237617 12 7.895770
0.128713 107.361015 13 13.729771
0.138614 106.591591 12 13.119864
0.148515 104.991959 14 10.700680
0.158416 113.130714 12 19.857080
0.168317 100.253242 17 4.710989
0.178218 85.031693 18 0.000000
0.188119 99.655502 19 3.842113
0.198020 110.337463 15 16.264988
0.207921 107.223442 21 10.801562
0.217822 106.540489 22 9.728121
0.227723 102.874367 23 5.517743
0.237624 124.357155 15 32.158405
0.247525 116.455452 10 23.327774
0.257426 112.050262 12 18.230625
0.267327 97.170166 27 1.161007
0.277228 97.862724 28 1.400023
0.287129 125.475822 12 32.684052
0.297030 121.357086 15 28.440918
0.306931 96.423927 31 0.534653
0.316832 96.311417 32 0.317030
0.326733 122.649048 5 2.907544
0.336634 102.288261 34 1.691234
0.346535 118.287903 26 23.474133
0.356436 97.040565 34 0.083361
0.366337 90.365997 37 0.000000
0.376238 106.214554 38 1.924002
0.386139 96.150078 39 0.000000
0.396040 134.885193 8 0.933865
0.405941 81.260948 41 0.000000
0.415842 91.546761 42 0.000000
0.425743 120.645180 31 25.192717
0.435644 128.340820 9 1.960828
0.445545 96.009903 45 0.000000
0.455446 111.982292 27 14.537490
0.465347 103.515656 34 2.083073
0.475248 125.321083 27 30.129061
0.485149 90.469017 49 0.000000
0.495050 100.074226 49 0.000000
0.504951 92.699593 51 0.000000
0.514852 118.737198 43 0.000000
0.524752 171.626617 9 0.000000
0.534653 128.526169 16 33.225483
0.544554 113.665413 21 17.182673
0.554455 95.800095 53 0.000000
0.564356 111.023094 56 0.000000
0.574257 78.150970 58 0.000000
0.584158 95.106171 59 0.000000
0.594059 84.733994 60 0.000000
0.603960 111.406471 34 10.230823
0.613861 95.375427 62 0.000000
0.623762 88.818382 63 0.000000
0.633663 97.857109 29 0.407471
0.643564 87.976334 65 0.000000
0.653465 97.688866 66 0.000000
0.663366 87.824562 66 0.000000
0.673267 106.302094 68 0.000000
0.683168 100.090744 35 0.335051
0.693069 96.184731 70 0.000000
0.702970 95.390495 68 0.000000
0.712871 127.439995 33 30.178503
0.722772 97.540359 73 0.000000
0.732673 131.332764 42 0.000000
0.742574 110.860703 54 0.000000
0.752475 105.570938 74 0.000000
0.762376 88.901421 77 0.000000
0.772277 97.320656 36 0.082776
0.782178 113.784180 72 0.000000
0.792079 98.341393 80 0.000000
0.801980 81.184219 81 0.000000
0.811881 94.281853 69 0.000000
0.821782 167.339233 11 69.120827
0.831683 136.280457 46 0.000000
0.841584 114.443375 27 16.052624
0.851485 116.948044 19 18.558273
0.861386 91.857079 87 0.000000
0.871287 108.246231 81 0.000000
0.881188 117.532951 81 0.000000
0.891089 100.112701 90 0.000000
0.900990 121.085228 21 22.036959
0.910891 113.309189 88 0.000000
0.920792 86.698364 93 0.000000
0.930693 100.309052 94 0.000000
0.940594 127.603432 8 0.007889
0.950495 95.882004 94 0.000000
0.960396 134.619507 24 34.762493
0.970297 91.852287 98 0.000000
0.980198 126.603615 11 26.468937
0.990099 83.184143 99 0.000000
0.009901 100.983429 1 8.284996
0.019802 94.297157 2 4.183395
0.029703 95.068298 3 4.378112
0.039604 104.545570 4 10.484377
0.049505 97.374657 5 5.462341
0.059406 91.533615 6 2.265598
0.069307 91.614670 7 2.132196
0.079208 97.523979 8 4.765379
0.089109 96.080719 9 3.760317
0.099010 82.958595 10 0.130617
0.108911 105.810707 11 12.387371
0.118812 103.486382 12 9.290562
0.128713 89.767708 13 1.180821
0.138614 90.855110 14 1.156833
0.148515 114.717102 8 6.527773
0.158416 102.644653 16 7.386145
0.168317 100.342445 17 4.741389
0.178218 111.011879 16 17.045273
0.188119 106.361565 19 10.431796
0.198020 121.399559 12 29.263437
0.207921 99.069740 21 3.422491
0.217822 101.970810 22 5.355870
0.227723 95.793694 23 1.671023
0.237624 97.089806 24 1.915092
0.247525 110.655182 24 14.718755
0.257426 93.673424 26 0.486229
0.267327 102.303314 23 5.175272
0.277228 119.496048 16 26.210646
0.287129 91.120033 29 0.249196
0.297030 102.001068 30 2.795986
0.306931 124.966713 2 1.686256
0.316832 105.321770 19 9.195096
0.326733 98.409996 33 0.444087
0.336634 90.681633 34 0.000000
0.346535 99.644356 35 0.374631
0.356436 88.103050 36 0.000000
0.366337 102.507561 37 0.608256
0.376238 100.910873 38 0.000000
0.386139 107.031693 32 6.784107
0.396040 98.079544 40 0.000000
0.405941 94.675369 41 0.000000
0.415842 104.926987 39 0.264879
0.425743 136.602753 10 42.469795
0.435644 88.797264 44 0.000000
0.445545 101.847794 45 0.000000
0.455446 92.612854 46 0.000000
0.465347 151.739365 3 0.000000
0.475248 106.283447 19 8.818181
0.485149 92.750298 49 0.000000
0.495050 99.199333 50 0.000000
0.504951 107.265785 51 0.000000
0.514852 100.631042 52 0.000000
0.524752 116.768814 25 20.350914
0.534653 96.460815 54 0.000000
0.544554 131.481201 42 0.000000
0.554455 110.765327 26 12.391420
0.564356 101.202332 43 0.000000
0.574257 111.789917 44 0.000000
0.584158 111.221405 52 0.000000
0.594059 108.300835 57 0.000000
0.603960 97.680199 58 0.000000
0.613861 107.154488 59 0.000000
0.623762 99.395615 63 0.000000
0.633663 90.162918 64 0.000000
0.643564 110.465218 51 0.000000
0.653465 121.831123 10 25.481979
0.663366 143.838226 27 47.237339
0.673267 106.578613 9 10.372149
0.683168 101.076569 69 0.000000
0.693069 110.166367 66 0.000000
0.702970 104.155022 58 0.000000
0.712871 100.438591 57 0.000000
0.722772 106.477303 38 1.396380
0.732673 78.948616 74 0.000000
0.742574 100.536865 75 0.000000
0.752475 89.725342 76 0.000000
0.762376 80.714348 77 0.000000
0.772277 150.051666 13 51.933201
0.782178 157.797287 13 59.591534
0.792079 120.984962 30 22.816183
0.801980 102.464104 81 0.000000
0.811881 108.065369 46 0.000000
0.821782 101.961571 78 0.000000
0.831683 94.549049 84 0.000000
0.841584 106.094772 59 0.000000
0.851485 56.837585 86 0.000000
0.861386 126.306725 57 0.000000
0.871287 97.894127 52 0.000000
0.881188 101.030663 53 0.000000
0.891089 83.884903 90 0.000000
0.900990 124.599091 10 25.549852
0.910891 81.000404 90 0.000000
0.920792 78.052933 93 0.000000
0.930693 152.103073 19 52.471138
0.940594 106.058563 43 0.000000
0.950495 92.368439 96 0.000000
0.960396 97.280220 51 0.000000
0.970297 99.081192 98 0.000000
0.980198 108.028671 83 0.000000
0.990099 108.197678 47 0.000000
0.009901 100.790489 1 8.276856
0.019802 100.282257 2 8.165496
0.029703 98.911041 3 7.161138
0.039604 99.324158 4 7.645176
0.049505 98.191856 5 6.250519
0.059406 96.958260 6 4.908092
0.069307 100.557304 7 7.731106
0.079208 102.183571 8 9.090091
0.089109 105.322342 9 11.616116
0.099010 96.350266 10 3.542220
0.108911 93.370430 11 2.099034
0.118812 95.913864 12 2.873836
0.128713 96.564560 13 2.835282
0.138614 112.122780 10 19.301266
0.148515 107.750404 14 13.961785
0.158416 101.436096 14 6.413640
0.168317 103.000923 17 7.030333
0.178218 102.982239 18 7.205755
0.188119 98.183823 19 3.030022
0.198020 97.225319 18 2.924381
0.207921 117.853462 13 25.163498
0.217822 99.616753 22 3.599669
0.227723 96.944954 23 1.907158
0.237624 117.513283 13 24.448771
0.247525 114.765617 11 21.447809
0.257426 112.649078 18 18.071318
0.267327 121.619415 12 28.620539
0.277228 113.802948 26 17.604908
0.287129 111.774521 4 6.706123
0.297030 95.728859 30 0.573191
0.306931 126.056625 12 33.422955
0.316832 113.181442 29 16.722567
0.326733 89.040222 33 0.000000
0.336634 117.051689 18 23.007605
0.346535 109.810394 31 11.351434
0.356436 81.486092 36 0.000000
0.366337 103.301003 37 0.654342
0.376238 100.017609 34 0.426262
0.386139 92.566872 39 0.000000
0.396040 124.397110 16 30.466650
0.405941 92.851624 41 0.000000
0.415842 106.714317 28 7.344667
0.425743 106.356415 42 0.000000
0.435644 113.707855 15 18.881268
0.445545 94.204033 45 0.000000
0.455446 115.699104 14 20.741549
0.465347 103.871216 47 0.000000
0.475248 107.729263 24 9.305680
0.485149 103.762848 49 0.000000
0.495050 75.287216 50 0.000000
0.504951 86.188499 51 0.000000
0.514852 106.573837 49 0.000000
0.524752 137.997131 18 42.726696
0.534653 106.739716 52 0.000000
0.544554 105.323151 55 0.000000
0.554455 103.816406 54 0.000000
0.564356 102.667953 29 3.097949
0.574257 102.933594 30 2.735523
0.584158 99.768555 49 0.000000
0.594059 90.026436 60 0.000000
0.603960 113.331947 57 0.000000
0.613861 114.379211 30 16.182762
0.623762 110.795013 57 0.000000
0.633663 96.031578 64 0.000000
0.643564 98.857391 65 0.000000
0.653465 134.170837 23 37.732494
0.663366 107.727631 54 0.000000
0.673267 128.492981 25 31.921631
0.683168 109.885826 65 0.000000
0.693069 127.318787 34 30.363005
0.702970 131.819824 48 0.000000
0.712871 139.386536 29 42.330647
0.722772 82.919922 73 0.000000
0.732673 112.429413 47 0.000000
0.742574 92.258095 73 0.000000
0.752475 102.475143 53 0.000000
0.762376 124.977013 42 0.000000
0.772277 94.947273 77 0.000000
0.782178 109.811043 77 0.000000
0.792079 110.326294 73 0.000000
0.801980 96.932961 79 0.000000
0.811881 166.449005 9 0.000000
0.821782 104.251595 49 0.000000
0.831683 90.500267 84 0.000000
0.841584 136.633041 21 38.174511
0.851485 119.728760 39 20.404989
0.861386 80.494591 87 0.000000
0.871287 84.081940 88 0.000000
0.881188 124.020996 38 25.173468
0.891089 118.929245 68 0.000000
0.900990 84.935028 69 0.000000
0.910891 106.545151 41 0.000000
0.920792 153.967636 20 54.549171
0.930693 98.498375 94 0.000000
0.940594 92.372681 94 0.000000
0.950495 131.279587 27 31.369257
0.960396 99.215904 92 0.000000
0.970297 70.075104 98 0.000000
0.980198 110.844879 90 0.000000
0.990099 124.403938 58 0.000000
0.009901 100.306358 1 7.987614
0.019802 100.691963 2 8.419353
0.029703 93.119225 3 3.452296
0.039604 97.715019 4 6.376295
0.049505 97.059555 5 5.225695
0.059406 97.439560 6 5.273888
0.069307 97.362915 7 4.831966
0.079208 95.953651 8 3.707449
0.089109 108.275307 9 13.795964
0.099010 110.150391 9 13.541263
0.108911 98.126701 11 4.268499
0.118812 109.233368 10 16.341547
0.128713 101.380371 13 6.740701
0.138614 112.608376 12 19.513056
0.148515 98.763016 15 3.971042
0.158416 103.761520 16 8.679256
0.168317 87.638397 17 0.374738
0.178218 107.504646 17 12.382768
0.188119 104.294159 19 8.063246
0.198020 98.043800 20 3.054957
0.207921 102.791458 20 6.336971
0.217822 108.905678 19 13.852542
0.227723 96.574631 23 1.778703
0.237624 95.717751 24 1.414771
0.247525 95.781502 25 1.441042
0.257426 84.988892 26 0.015536
0.267327 107.281670 27 9.210423
0.277228 103.198959 28 4.643084
0.287129 97.781143 29 0.948039
0.297030 105.241547 30 5.871789
0.306931 108.348152 31 8.874157
0.316832 105.574448 12 11.017986
0.326733 126.312363 11 33.485329
0.336634 108.529663 23 12.291246
0.346535 84.496033 35 0.000000
0.356436 93.751030 32 0.015602
0.366337 96.644493 37 0.000000
0.376238 111.720139 32 12.853226
0.386139 95.950294 39 0.000000
0.396040 110.785492 19 14.762567
0.405941 86.427536 41 0.000000
0.415842 111.896065 30 13.720676
0.425743 102.788033 43 0.000000
0.435644 96.945488 37 0.000000
0.445545 89.228699 45 0.000000
0.455446 84.519600 34 0.000000
0.465347 88.640839 47 0.000000
0.475248 91.337410 48 0.000000
0.485149 84.051941 49 0.000000
0.495050 97.776031 50 0.000000
0.504951 96.095879 51 0.000000
0.514852 87.977585 52 0.000000
0.524752 87.478737 53 0.000000
0.534653 104.930153 40 0.103534
0.544554 105.305328 55 0.000000
0.554455 107.876923 51 0.000000
0.564356 84.333557 57 0.000000
0.574257 77.064331 58 0.000000
0.584158 148.207870 12 52.536701
0.594059 97.063744 59 0.000000
0.603960 93.585167 61 0.000000
0.613861 109.494370 60 0.000000
0.623762 127.776283 19 31.742014
0.633663 102.547401 41 0.000000
0.643564 114.007713 26 16.554512
0.653465 104.563408 26 5.248441
0.663366 130.957031 12 34.359402
0.673267 107.837891 68 0.000000
0.683168 78.527939 69 0.000000
0.693069 91.166000 70 0.000000
0.702970 73.677094 71 0.000000
0.712871 113.539963 61 0.000000
0.722772 95.785179 73 0.000000
0.732673 121.795647 37 23.375559
0.742574 112.437500 46 0.000000
0.752475 90.354843 76 0.000000
0.762376 116.070992 47 0.000000
0.772277 138.329453 9 0.042111
0.782178 119.893608 7 1.369843
0.792079 131.414062 49 0.000000
0.801980 114.928841 69 0.000000
0.811881 138.500381 30 40.458515
0.821782 95.940582 76 0.000000
0.831683 113.344330 73 0.000000
0.841584 119.813126 21 21.409019
0.851485 94.542351 80 0.000000
0.861386 86.113930 87 0.000000
0.871287 125.053322 45 0.000000
0.881188 97.291267 89 0.000000
0.891089 98.660500 90 0.000000
0.900990 102.262794 91 0.000000
0.910891 105.818092 90 0.000000
0.920792 90.953957 93 0.000000
0.930693 119.882332 66 0.000000
0.940594 147.338333 43 0.000000
0.950495 147.458267 22 47.498138
0.960396 96.168678 50 0.000000
0.970297 97.172951 98 0.000000
0.980198 112.196640 98 0.000000
0.990099 91.156670 96 0.000000
0.009901 100.993767 1 8.288317
0.019802 99.657661 2 8.044396
0.029703 98.594208 3 6.976506
0.039604 101.717484 4 9.504499
0.049505 101.548134 5 8.712834
0.059406 104.485603 6 10.847159
0.069307 99.551819 7 6.547824
0.079208 96.785530 8 4.351089
0.089109 97.904427 9 4.603448
0.099010 88.154327 10 0.991909
0.108911 103.314125 11 9.477492
0.118812 105.571327 12 11.809548
0.128713 111.114822 11 18.298515
0.138614 102.309555 14 7.603750
0.148515 93.941643 15 1.938896
0.158416 97.293358 16 3.498915
0.168317 101.867546 17 6.093650
0.178218 85.378235 18 0.133056
0.188119 114.510529 12 21.431456
0.198020 97.638870 20 2.780497
0.207921 110.554344 20 15.248498
0.217822 89.301743 22 0.485041
0.227723 115.415764 20 21.324602
0.237624 112.666199 13 18.942133
0.247525 107.529053 24 10.285113
0.257426 99.451828 26 2.623172
0.267327 92.304817 27 0.310101
0.277228 104.825081 28 5.995898
0.287129 98.423279 21 3.229041
0.297030 73.775597 30 0.000000
0.306931 96.376106 31 0.533779
0.316832 94.851028 32 0.299171
0.326733 101.009369 33 1.552607
0.336634 99.727135 34 0.689154
0.346535 92.931297 35 0.000000
0.356436 103.485085 36 1.234917
0.366337 112.940651 27 16.307314
0.376238 98.978149 38 0.000000
0.386139 117.550354 27 22.097567
0.396040 102.441254 39 0.031970
0.405941 112.656898 37 11.947917
0.415842 119.225136 17 24.967449
0.425743 85.759628 43 0.000000
0.435644 106.772949 35 4.555371
0.445545 121.898560 13 27.364491
0.455446 108.780739 10 13.503469
0.465347 113.208542 36 13.070968
0.475248 93.002731 48 0.000000
0.485149 101.708733 48 0.000000
0.495050 134.358078 13 39.268482
0.504951 111.616898 23 14.092749
0.514852 90.156120 52 0.000000
0.524752 118.968742 9 5.175586
0.534653 85.885536 54 0.000000
0.544554 105.447037 52 0.000000
0.554455 107.802948 48 0.000000
0.564356 119.976181 41 0.000000
0.574257 102.621056 50 0.000000
0.584158 82.412262 59 0.000000
0.594059 76.630600 60 0.000000
0.603960 115.125328 11 19.206511
0.613861 100.732681 62 0.000000
0.623762 101.674149 60 0.000000
0.633663 114.667328 61 0.000000
0.643564 101.336975 65 0.000000
0.653465 104.086205 24 5.239774
0.663366 101.154312 59 0.000000
0.673267 99.897018 68 0.000000
0.683168 102.219620 48 0.000000
0.693069 88.615364 70 0.000000
0.702970 162.545181 22 65.886154
0.712871 123.303680 61 0.000000
0.722772 88.517601 72 0.000000
0.732673 153.952957 13 56.487984
0.742574 108.227867 64 0.000000
0.752475 131.487671 15 33.782616
0.762376 112.349861 15 14.854559
0.772277 106.864326 77 0.000000
0.782178 70.995964 79 0.000000
0.792079 82.923691 80 0.000000
0.801980 99.136032 81 0.000000
0.811881 96.855438 82 0.000000
0.821782 92.159111 83 0.000000
0.831683 123.350502 34 24.820368
0.841584 75.386795 85 0.000000
0.851485 107.795433 86 0.000000
